-43.9248258, -19.9290356
-43.9244476, -19.9277723
-43.9248258, -19.9290381
-43.9250994, -19.9302838
-43.9264163, -19.9299509
-43.9251021, -19.9302838
-43.9248258, -19.9290306
-43.9235008, -19.9293407
-43.9238575, -19.9305889
-43.9235169, -19.9293407
-43.9228517, -19.9303720
-43.9232165, -19.9307679
-43.9228570, -19.9303796
-43.9221624, -19.9296963
-43.9235222, -19.9293458
-43.9221731, -19.9297038
-43.9218217, -19.9292878
-43.9220229, -19.9290734
-43.9218807, -19.9284405
-43.9212719, -19.9286851
-43.9218244, -19.9292978
-43.9212719, -19.9286927
-43.9218834, -19.9284430
-43.9231682, -19.9281455
-43.9235035, -19.9293332
-43.9244369, -19.9277672
-43.9231655, -19.9281455
-43.9218834, -19.9284481
-43.9212719, -19.9286801
-43.9202392, -19.9275504
-43.9215079, -19.9272301
-43.9218727, -19.9284380
-43.9215106, -19.9272226
-43.9228061, -19.9269124
-43.9231655, -19.9281455
-43.9228034, -19.9269099
-43.9234632, -19.9267586
-43.9238012, -19.9279664
-43.9234632, -19.9267561
-43.9240935, -19.9265745
-43.9244503, -19.9277698
-43.9240935, -19.9265796
-43.9253783, -19.9262593
-43.9237610, -19.9253591
-43.9240989, -19.9265896
-43.9237610, -19.9253566
-43.9250565, -19.9250489
-43.9253783, -19.9262644
-43.9263493, -19.9247262
-43.9268160, -19.9239797
-43.9276448, -19.9243933
-43.9268187, -19.9239823
-43.9272746, -19.9232157
-43.9274248, -19.9236973
-43.9272746, -19.9232283
-43.9260194, -19.9235132
-43.9268187, -19.9239848
-43.9260194, -19.9235183
-43.9263520, -19.9247287
-43.9260221, -19.9235132
-43.9246997, -19.9238158
-43.9250565, -19.9250590
-43.9247105, -19.9238234
-43.9234337, -19.9241285
-43.9237636, -19.9253591
-43.9234257, -19.9241310
-43.9221194, -19.9244589
-43.9224574, -19.9256819
-43.9237744, -19.9253591
-43.9221194, -19.9244563
-43.9224494, -19.9256844
-43.9228114, -19.9269200
-43.9224494, -19.9256819
-43.9211807, -19.9259769
-43.9215186, -19.9272352
-43.9211780, -19.9259744
-43.9198825, -19.9263274
-43.9202419, -19.9275605
-43.9198798, -19.9263400
-43.9195445, -19.9251044
-43.9208561, -19.9247791
-43.9211780, -19.9259769
-43.9208588, -19.9247842
-43.9221194, -19.9244538
-43.9205074, -19.9235511
-43.9208561, -19.9247867
-43.9205101, -19.9235561
-43.9191958, -19.9238461
-43.9195445, -19.9251094
-43.9191958, -19.9238461
-43.9189115, -19.9226811
-43.9201829, -19.9223129
-43.9205101, -19.9235586
-43.9218083, -19.9232308
-43.9221248, -19.9244488
-43.9218056, -19.9232207
-43.9216366, -19.9226433
-43.9214516, -19.9220027
-43.9201829, -19.9223154
-43.9214650, -19.9220027
-43.9227632, -19.9216875
-43.9229241, -19.9223053
-43.9216447, -19.9226382
-43.9229321, -19.9222978
-43.9230904, -19.9228929
-43.9218137, -19.9232308
-43.9230904, -19.9228904
-43.9234284, -19.9241235
-43.9230958, -19.9228879
-43.9243805, -19.9225953
-43.9247105, -19.9238209
-43.9243859, -19.9225903
-43.9240158, -19.9213774
-43.9227712, -19.9216850
-43.9240238, -19.9213849
-43.9242518, -19.9210621
-43.9248419, -19.9213446
-43.9253408, -19.9210924
-43.9257109, -19.9222776
-43.9243752, -19.9226004
-43.9257216, -19.9222927
-43.9260274, -19.9235132
-43.9257216, -19.9222978
-43.9270091, -19.9219800
-43.9272666, -19.9232207
-43.9270306, -19.9219649
-43.9266658, -19.9207293
-43.9260650, -19.9205628
-43.9253622, -19.9210975
-43.9251047, -19.9212034
-43.9248633, -19.9213446
-43.9245576, -19.9212084
-43.9242572, -19.9210571
-43.9259309, -19.9183689
-43.9263868, -19.9197609
-43.9266336, -19.9198870
-43.9273417, -19.9190902
-43.9268750, -19.9186867
-43.9261132, -19.9181369
-43.9259416, -19.9183538
-43.9261240, -19.9181319
-43.9269501, -19.9185505
-43.9268857, -19.9186766
-43.9269608, -19.9185354
-43.9281249, -19.9191809
-43.9293373, -19.9199173
-43.9290261, -19.9204015
-43.9273632, -19.9190851
-43.9290315, -19.9203914
-43.9285755, -19.9210924
-43.9275509, -19.9212286
-43.9266604, -19.9207293
-43.9275509, -19.9212387
-43.9285648, -19.9210975
-43.9272773, -19.9232358
-43.9285916, -19.9211025
